strategy,ticker,period,observations,trades,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,win_rate,is_baseline,baseline_total_return,excess_total_return,baseline_annualized_return,excess_annualized_return,baseline_sharpe,excess_sharpe,baseline_max_drawdown,excess_max_drawdown
buy_and_hold,EWA,ai_bull_2023_2024,502,1,0.170127,0.082062,0.174352,0.470672,-0.166519,0.491018,True,0.170127,0.0,0.082062,0.0,0.470672,0.0,-0.166519,0.0
canary_daa_lite,PORTFOLIO,full_sample,5365,183,15.320097,0.140152,0.131682,1.064325,-0.33002,0.552508,False,7.250343,8.069754,0.1042,0.035952,0.549804,0.514521,-0.551947,0.22192699999999999
canary_daa_2x,PORTFOLIO,full_sample,5365,183,32.793602,0.179807,0.166627,1.079099,-0.360596,0.552508,False,7.250343,25.543259,0.1042,0.075607,0.549804,0.5292950000000001,-0.551947,0.19135099999999994
canary_daa_vol_target,PORTFOLIO,full_sample,5365,1826,20.961264,0.156163,0.143667,1.086976,-0.347052,0.550745,False,7.250343,13.710920999999999,0.1042,0.051962999999999995,0.549804,0.537172,-0.551947,0.20489499999999994
lab_winners_blend,PORTFOLIO,full_sample,5365,254,9.020431,0.114327,0.094733,1.206837,-0.236578,0.563255,False,7.250343,1.7700880000000003,0.1042,0.010126999999999997,0.549804,0.657033,-0.551947,0.31536899999999995
risk_parity_spy_tlt_gld,PORTFOLIO,full_sample,5365,254,5.85841,0.094658,0.089736,1.054849,-0.221813,0.55608,False,7.250343,-1.3919329999999999,0.1042,-0.009541999999999995,0.549804,0.505045,-0.551947,0.3301339999999999
gtaa_5_faber,PORTFOLIO,full_sample,5365,126,3.36159,0.07163,0.089485,0.800466,-0.120143,0.543435,False,7.250343,-3.888753,0.1042,-0.03257,0.549804,0.25066200000000005,-0.551947,0.43180399999999997
spy_gld_switch,PORTFOLIO,full_sample,5365,73,10.623213,0.122121,0.155631,0.78468,-0.279641,0.549718,False,7.250343,3.37287,0.1042,0.017920999999999992,0.549804,0.23487600000000008,-0.551947,0.272306
buy_hold_spy,PORTFOLIO,full_sample,5365,0,7.250343,0.1042,0.189522,0.549804,-0.551947,0.550708,True,7.250343,0.0,0.1042,0.0,0.549804,0.0,-0.551947,0.0
equal_weight_buy_hold,PORTFOLIO,full_sample,5365,0,7.76921,0.107368,0.143898,0.746137,-0.381482,0.548658,True,7.250343,0.5188670000000002,0.1042,0.003168000000000004,0.549804,0.1963330000000001,-0.551947,0.17046499999999998
spy_tlt_60_40,PORTFOLIO,full_sample,5365,0,4.605073,0.084331,0.110925,0.760251,-0.299265,0.552946,True,7.250343,-2.64527,0.1042,-0.019868999999999998,0.549804,0.21044700000000005,-0.551947,0.25268199999999996
canary_daa_lite,PORTFOLIO,gfc_bear,355,15,0.065507,0.046071,0.176329,0.261277,-0.205964,0.511299,False,-0.551182,0.6166889999999999,-0.433736,0.479807,-1.138814,1.400091,-0.551504,0.34553999999999996
canary_daa_2x,PORTFOLIO,gfc_bear,355,15,0.125841,0.087781,0.206919,0.424231,-0.212975,0.511299,False,-0.551182,0.6770229999999999,-0.433736,0.521517,-1.138814,1.563045,-0.551504,0.33852899999999997
canary_daa_vol_target,PORTFOLIO,gfc_bear,355,261,0.042334,0.02987,0.166924,0.178945,-0.216687,0.508475,False,-0.551182,0.5935159999999999,-0.433736,0.463606,-1.138814,1.317759,-0.551504,0.33481700000000003
lab_winners_blend,PORTFOLIO,gfc_bear,355,17,0.02091,0.014799,0.108227,0.136738,-0.124804,0.514124,False,-0.551182,0.5720919999999999,-0.433736,0.448535,-1.138814,1.275552,-0.551504,0.42669999999999997
risk_parity_spy_tlt_gld,PORTFOLIO,gfc_bear,355,17,0.029219,0.020654,0.120061,0.172033,-0.137783,0.536723,False,-0.551182,0.580401,-0.433736,0.45439,-1.138814,1.3108469999999999,-0.551504,0.413721
gtaa_5_faber,PORTFOLIO,gfc_bear,355,8,-0.000299,-0.000212,0.10506,-0.002018,-0.084582,0.516949,False,-0.551182,0.5508829999999999,-0.433736,0.433524,-1.138814,1.136796,-0.551504,0.466922
spy_gld_switch,PORTFOLIO,gfc_bear,355,4,0.105366,0.073701,0.199133,0.370108,-0.279641,0.519824,False,-0.551182,0.6565479999999999,-0.433736,0.507437,-1.138814,1.508922,-0.551504,0.271863
buy_hold_spy,PORTFOLIO,gfc_bear,355,0,-0.551182,-0.433736,0.380866,-1.138814,-0.551504,0.488701,True,-0.551182,0.0,-0.433736,0.0,-1.138814,0.0,-0.551504,0.0
equal_weight_buy_hold,PORTFOLIO,gfc_bear,355,0,-0.342243,-0.257234,0.286162,-0.89891,-0.381482,0.49435,True,-0.551182,0.20893899999999993,-0.433736,0.176502,-1.138814,0.239904,-0.551504,0.170022
spy_tlt_60_40,PORTFOLIO,gfc_bear,355,0,-0.295722,-0.220314,0.204668,-1.076446,-0.299265,0.463277,True,-0.551182,0.25545999999999996,-0.433736,0.213422,-1.138814,0.06236799999999998,-0.551504,0.252239
canary_daa_lite,PORTFOLIO,covid_crash,23,0,-0.014208,-0.14511,0.275765,-0.526208,-0.124219,0.545455,False,-0.334456,0.320248,-0.988449,0.8433390000000001,-1.317241,0.7910330000000001,-0.334456,0.21023699999999998
canary_daa_2x,PORTFOLIO,covid_crash,23,0,-0.014208,-0.14511,0.275765,-0.526208,-0.124219,0.545455,False,-0.334456,0.320248,-0.988449,0.8433390000000001,-1.317241,0.7910330000000001,-0.334456,0.21023699999999998
canary_daa_vol_target,PORTFOLIO,covid_crash,23,6,-0.035072,-0.323729,0.294994,-1.097412,-0.138452,0.545455,False,-0.334456,0.299384,-0.988449,0.66472,-1.317241,0.21982900000000005,-0.334456,0.19600399999999998
lab_winners_blend,PORTFOLIO,covid_crash,23,1,-0.068786,-0.541971,0.202015,-2.68283,-0.107693,0.409091,False,-0.334456,0.26566999999999996,-0.988449,0.44647800000000004,-1.317241,-1.365589,-0.334456,0.226763
risk_parity_spy_tlt_gld,PORTFOLIO,covid_crash,23,1,-0.089079,-0.64021,0.261527,-2.447968,-0.134757,0.454545,False,-0.334456,0.24537699999999996,-0.988449,0.3482390000000001,-1.317241,-1.1307269999999998,-0.334456,0.199699
gtaa_5_faber,PORTFOLIO,covid_crash,23,1,-0.030889,-0.290911,0.157413,-1.848071,-0.066796,0.409091,False,-0.334456,0.303567,-0.988449,0.697538,-1.317241,-0.5308299999999999,-0.334456,0.26766
spy_gld_switch,PORTFOLIO,covid_crash,23,1,-0.133095,-0.790885,0.348363,-2.270287,-0.18204,0.409091,False,-0.334456,0.20136099999999998,-0.988449,0.19756400000000007,-1.317241,-0.9530460000000001,-0.334456,0.15241599999999997
buy_hold_spy,PORTFOLIO,covid_crash,23,0,-0.334456,-0.988449,0.750393,-1.317241,-0.334456,0.272727,True,-0.334456,0.0,-0.988449,0.0,-1.317241,0.0,-0.334456,0.0
equal_weight_buy_hold,PORTFOLIO,covid_crash,23,0,-0.285927,-0.975024,0.581309,-1.677291,-0.285927,0.272727,True,-0.334456,0.04852899999999999,-0.988449,0.01342500000000002,-1.317241,-0.36005,-0.334456,0.04852899999999999
spy_tlt_60_40,PORTFOLIO,covid_crash,23,0,-0.163186,-0.858003,0.388864,-2.206434,-0.177645,0.454545,True,-0.334456,0.17126999999999998,-0.988449,0.13044600000000006,-1.317241,-0.8891929999999997,-0.334456,0.15681099999999998
canary_daa_lite,PORTFOLIO,inflation_bear_2022,196,7,-0.231369,-0.287039,0.171237,-1.676263,-0.263303,0.482051,False,-0.244977,0.013608000000000009,-0.303226,0.016187000000000007,-1.258459,-0.41780400000000006,-0.244977,-0.01832600000000001
canary_daa_2x,PORTFOLIO,inflation_bear_2022,196,7,-0.231369,-0.287039,0.171237,-1.676263,-0.263303,0.482051,False,-0.244977,0.013608000000000009,-0.303226,0.016187000000000007,-1.258459,-0.41780400000000006,-0.244977,-0.01832600000000001
canary_daa_vol_target,PORTFOLIO,inflation_bear_2022,196,25,-0.239317,-0.296504,0.182525,-1.624451,-0.281111,0.482051,False,-0.244977,0.005659999999999998,-0.303226,0.006722000000000006,-1.258459,-0.3659920000000001,-0.244977,-0.036134
lab_winners_blend,PORTFOLIO,inflation_bear_2022,196,9,-0.198838,-0.24801,0.111671,-2.220899,-0.204532,0.476923,False,-0.244977,0.04613900000000001,-0.303226,0.05521599999999999,-1.258459,-0.9624400000000002,-0.244977,0.04044500000000001
risk_parity_spy_tlt_gld,PORTFOLIO,inflation_bear_2022,196,9,-0.195174,-0.243586,0.124608,-1.954822,-0.203519,0.451282,False,-0.244977,0.049803000000000014,-0.303226,0.05964,-1.258459,-0.6963630000000001,-0.244977,0.041457999999999995
gtaa_5_faber,PORTFOLIO,inflation_bear_2022,196,6,-0.000685,-0.000881,0.090652,-0.009715,-0.072352,0.550802,False,-0.244977,0.244292,-0.303226,0.302345,-1.258459,1.248744,-0.244977,0.172625
spy_gld_switch,PORTFOLIO,inflation_bear_2022,196,3,-0.096427,-0.122228,0.110779,-1.103355,-0.118636,0.506024,False,-0.244977,0.14855000000000002,-0.303226,0.180998,-1.258459,0.1551039999999999,-0.244977,0.12634099999999998
buy_hold_spy,PORTFOLIO,inflation_bear_2022,196,0,-0.244977,-0.303226,0.24095,-1.258459,-0.244977,0.430769,True,-0.244977,0.0,-0.303226,0.0,-1.258459,0.0,-0.244977,0.0
equal_weight_buy_hold,PORTFOLIO,inflation_bear_2022,196,0,-0.130823,-0.164953,0.168761,-0.97744,-0.173877,0.507692,True,-0.244977,0.114154,-0.303226,0.138273,-1.258459,0.281019,-0.244977,0.0711
spy_tlt_60_40,PORTFOLIO,inflation_bear_2022,196,0,-0.258278,-0.318969,0.166579,-1.914819,-0.258278,0.446154,True,-0.244977,-0.013301000000000007,-0.303226,-0.015743000000000007,-1.258459,-0.65636,-0.244977,-0.013301000000000007
canary_daa_lite,PORTFOLIO,ai_bull_2023_2024,502,17,0.402511,0.185075,0.147736,1.25274,-0.15806,0.562874,False,0.58243,-0.179919,0.259097,-0.07402200000000003,2.025228,-0.7724879999999998,-0.099756,-0.05830400000000001
canary_daa_2x,PORTFOLIO,ai_bull_2023_2024,502,17,0.543407,0.243414,0.185747,1.310462,-0.15806,0.562874,False,0.58243,-0.03902300000000003,0.259097,-0.01568300000000003,2.025228,-0.7147659999999998,-0.099756,-0.05830400000000001
canary_daa_vol_target,PORTFOLIO,ai_bull_2023_2024,502,122,0.469289,0.213072,0.164781,1.293065,-0.159749,0.560878,False,0.58243,-0.11314099999999999,0.259097,-0.04602500000000001,2.025228,-0.7321629999999999,-0.099756,-0.059993000000000005
lab_winners_blend,PORTFOLIO,ai_bull_2023_2024,502,24,0.370206,0.171293,0.105972,1.616402,-0.106384,0.562874,False,0.58243,-0.21222400000000002,0.259097,-0.08780400000000002,2.025228,-0.4088259999999999,-0.099756,-0.006628000000000009
risk_parity_spy_tlt_gld,PORTFOLIO,ai_bull_2023_2024,502,24,0.319216,0.149205,0.095988,1.554413,-0.098651,0.558882,False,0.58243,-0.263214,0.259097,-0.10989200000000002,2.025228,-0.47081499999999976,-0.099756,0.0011049999999999949
gtaa_5_faber,PORTFOLIO,ai_bull_2023_2024,502,16,0.082627,0.040658,0.089512,0.45422,-0.082968,0.51497,False,0.58243,-0.499803,0.259097,-0.21843900000000002,2.025228,-1.5710079999999997,-0.099756,0.016787999999999997
spy_gld_switch,PORTFOLIO,ai_bull_2023_2024,502,7,0.230886,0.109912,0.143161,0.767752,-0.135798,0.528942,False,0.58243,-0.35154399999999997,0.259097,-0.149185,2.025228,-1.2574759999999998,-0.099756,-0.036042000000000005
buy_hold_spy,PORTFOLIO,ai_bull_2023_2024,502,0,0.58243,0.259097,0.127935,2.025228,-0.099756,0.57485,True,0.58243,0.0,0.259097,0.0,2.025228,0.0,-0.099756,0.0
equal_weight_buy_hold,PORTFOLIO,ai_bull_2023_2024,502,0,0.311685,0.145907,0.102693,1.420814,-0.087242,0.54491,True,0.58243,-0.270745,0.259097,-0.11319000000000001,2.025228,-0.6044139999999998,-0.099756,0.012513999999999997
spy_tlt_60_40,PORTFOLIO,ai_bull_2023_2024,502,0,0.289809,0.136274,0.105739,1.288777,-0.125781,0.540918,True,0.58243,-0.292621,0.259097,-0.12282300000000002,2.025228,-0.7364509999999997,-0.099756,-0.026025000000000006
